packet,altitude,pressure,temperature,vertical_speed,battery,voltage,roll,pitch,yaw,lat,lon,sats,fix
533,0.0,1013.25,14.9,9.66,3.63,3.56,5.4,-5.3,315.1,28.630311,77.075728,11,FIX 3D
533,0.00,1013.25,15.20,0.00,3.75,3.67,-4.60,-4.40,319.00,28.623394,77.093818,9,FIX 3D
533,0.00,1013.25,15.20,0.00,3.75,3.67,-4.60,-4.40,319.00,28.623394,77.093818,9,FIX 3D
534,0.0,1013.25,14.9,10.14,3.63,3.56,0.4,-4.8,330.0,28.630232,77.075656,9,FIX 3D
534,0.00,1013.25,15.30,0.00,3.75,3.68,-5.80,-2.00,334.20,28.623426,77.093799,11,FIX 3D
534,0.00,1013.25,15.30,0.00,3.75,3.68,-5.80,-2.00,334.20,28.623426,77.093799,11,FIX 3D
535,0.0,1013.25,14.9,10.31,3.63,3.56,-2.7,-2.0,345.0,28.630312,77.075591,11,FIX 3D
535,0.00,1013.25,14.90,0.00,3.75,3.68,-10.80,-0.50,349.20,28.623461,77.093825,9,FIX 3D
535,0.00,1013.25,14.90,0.00,3.75,3.68,-10.80,-0.50,349.20,28.623461,77.093825,9,FIX 3D
536,0.0,1013.25,14.8,8.70,3.64,3.56,-6.2,0.4,0.0,28.630216,77.075572,8,FIX 3D
536,0.00,1013.25,15.20,0.00,3.76,3.68,-10.50,3.70,4.50,28.623401,77.093866,12,FIX 3D
536,0.00,1013.25,15.20,0.00,3.76,3.68,-10.50,3.70,4.50,28.623401,77.093866,12,FIX 3D
537,0.0,1013.25,15.2,8.82,3.64,3.57,-8.9,1.5,15.1,28.630186,77.075503,9,FIX 3D
537,0.00,1013.25,15.10,0.00,3.76,3.68,-9.90,4.10,19.70,28.623357,77.093923,12,FIX 3D
537,0.00,1013.25,15.10,0.00,3.76,3.68,-9.90,4.10,19.70,28.623357,77.093923,12,FIX 3D
538,0.0,1013.25,15.1,10.13,3.64,3.57,-9.4,5.4,30.1,28.630255,77.075522,9,FIX 3D
538,0.00,1013.25,14.70,0.00,3.76,3.69,-8.90,7.60,34.90,28.623446,77.093837,12,FIX 3D
538,0.00,1013.25,14.70,0.00,3.76,3.69,-8.90,7.60,34.90,28.623446,77.093837,12,FIX 3D
539,0.0,1013.25,14.9,10.07,3.65,3.57,-6.5,7.6,45.1,28.630250,77.075616,8,FIX 3D
539,0.00,1013.25,14.80,0.00,3.76,3.69,-5.20,6.80,50.00,28.623361,77.093887,11,FIX 3D
539,0.00,1013.25,14.80,0.00,3.76,3.69,-5.20,6.80,50.00,28.623361,77.093887,11,FIX 3D
540,0.0,1013.25,15.1,10.38,3.65,3.58,-4.1,8.8,60.1,28.630200,77.075554,10,FIX 3D
540,0.00,1013.25,14.90,0.00,3.77,3.69,-1.60,8.70,65.20,28.623434,77.093839,8,FIX 3D
540,0.00,1013.25,14.90,0.00,3.77,3.69,-1.60,8.70,65.20,28.623434,77.093839,8,FIX 3D
541,0.0,1013.25,14.9,10.58,3.66,3.58,0.1,9.7,75.0,28.630121,77.075580,10,FIX 3D
541,0.00,1013.25,14.70,0.00,3.77,3.70,4.70,7.30,80.40,28.623362,77.093806,9,FIX 3D
541,0.00,1013.25,14.70,0.00,3.77,3.70,4.70,7.30,80.40,28.623362,77.093806,9,FIX 3D
542,0.0,1013.25,15.1,9.86,3.66,3.59,4.0,8.2,90.0,28.630174,77.075666,9,FIX 3D
542,0.00,1013.25,14.90,0.00,3.77,3.70,7.40,6.30,95.60,28.623356,77.093892,8,FIX 3D
542,0.00,1013.25,14.90,0.00,3.77,3.70,7.40,6.30,95.60,28.623356,77.093892,8,FIX 3D
543,0.0,1013.25,15.2,10.64,3.66,3.59,7.7,7.6,105.1,28.630164,77.075604,11,FIX 3D
543,0.00,1013.25,15.00,0.00,3.78,3.70,9.60,5.70,110.80,28.623368,77.093961,8,FIX 3D
543,0.00,1013.25,15.00,0.00,3.78,3.70,9.60,5.70,110.80,28.623368,77.093961,8,FIX 3D
544,0.0,1013.25,14.8,9.38,3.67,3.59,8.9,6.9,120.0,28.630239,77.075538,9,FIX 3D
544,0.00,1013.25,15.10,0.00,3.78,3.71,8.60,3.40,126.00,28.623410,77.093961,11,FIX 3D
544,0.00,1013.25,15.10,0.00,3.78,3.71,8.60,3.40,126.00,28.623410,77.093961,11,FIX 3D
545,0.0,1013.25,15.0,8.79,3.67,3.60,12.4,5.1,135.1,28.630198,77.075451,9,FIX 3D
545,0.00,1013.25,15.00,0.00,3.78,3.71,9.30,-0.40,141.20,28.623339,77.094037,9,FIX 3D
545,0.00,1013.25,15.00,0.00,3.78,3.71,9.30,-0.40,141.20,28.623339,77.094037,9,FIX 3D
546,0.0,1013.25,15.1,0.00,3.68,3.60,9.9,3.9,150.1,28.630262,77.075354,11,FIX 3D
546,0.00,1013.25,15.10,0.00,3.79,3.71,5.10,-2.40,156.30,28.623351,77.094031,9,FIX 3D
546,0.00,1013.25,15.10,0.00,3.79,3.71,5.10,-2.40,156.30,28.623351,77.094031,9,FIX 3D
547,0.0,1013.25,15.0,0.00,3.68,3.60,9.5,0.1,165.0,28.630348,77.075349,11,FIX 3D
547,0.00,1013.25,14.90,0.00,3.79,3.71,2.90,-4.20,171.50,28.623426,77.094128,8,FIX 3D
547,0.00,1013.25,14.90,0.00,3.79,3.71,2.90,-4.20,171.50,28.623426,77.094128,8,FIX 3D
548,0.0,1013.25,15.0,0.00,3.68,3.61,5.8,-1.7,180.0,28.630354,77.075308,9,FIX 3D
548,0.00,1013.25,14.90,0.00,3.79,3.71,-1.40,-6.70,186.70,28.623429,77.094214,12,FIX 3D
548,0.00,1013.25,14.90,0.00,3.79,3.71,-1.40,-6.70,186.70,28.623429,77.094214,12,FIX 3D
549,0.00,1013.25,15.10,0.00,3.79,3.72,-4.20,-7.40,201.90,28.623475,77.094285,12,FIX 3D
549,0.00,1013.25,15.10,0.00,3.79,3.72,-4.20,-7.40,201.90,28.623475,77.094285,12,FIX 3D
550,0.00,1013.25,15.10,0.00,3.79,3.72,-9.80,-8.60,217.00,28.623524,77.094250,8,FIX 3D
550,0.00,1013.25,15.10,0.00,3.79,3.72,-9.80,-8.60,217.00,28.623524,77.094250,8,FIX 3D
551,0.00,1013.25,14.70,0.00,3.80,3.72,-8.20,-7.30,232.10,28.623519,77.094333,12,FIX 3D
551,0.00,1013.25,14.70,0.00,3.80,3.72,-8.20,-7.30,232.10,28.623519,77.094333,12,FIX 3D
552,0.00,1013.25,15.20,0.00,3.80,3.72,-10.40,-6.90,247.30,28.623472,77.094238,9,FIX 3D
552,0.00,1013.25,15.20,0.00,3.80,3.72,-10.40,-6.90,247.30,28.623472,77.094238,9,FIX 3D
553,0.00,1013.25,15.10,0.00,3.80,3.72,-8.80,-5.60,262.50,28.623445,77.094204,10,FIX 3D
553,0.00,1013.25,15.10,0.00,3.80,3.72,-8.80,-5.60,262.50,28.623445,77.094204,10,FIX 3D
554,0.00,1013.25,14.70,0.00,3.80,3.72,-4.60,-3.00,277.50,28.623474,77.094247,12,FIX 3D
554,0.00,1013.25,14.70,0.00,3.80,3.72,-4.60,-3.00,277.50,28.623474,77.094247,12,FIX 3D
555,0.00,1013.25,15.10,0.00,3.80,3.72,-2.20,-1.60,292.70,28.623496,77.094264,10,FIX 3D
555,0.00,1013.25,15.10,0.00,3.80,3.72,-2.20,-1.60,292.70,28.623496,77.094264,10,FIX 3D
556,0.00,1013.25,14.80,0.00,3.80,3.72,3.10,1.00,307.90,28.623433,77.094179,11,FIX 3D
556,0.00,1013.25,14.80,0.00,3.80,3.72,3.10,1.00,307.90,28.623433,77.094179,11,FIX 3D
557,0.00,1013.25,14.90,0.00,3.79,3.72,4.10,2.90,323.20,28.623415,77.094158,11,FIX 3D
557,0.00,1013.25,14.90,0.00,3.79,3.72,4.10,2.90,323.20,28.623415,77.094158,11,FIX 3D
558,0.00,1013.25,14.90,0.00,3.79,3.72,8.00,5.00,338.40,28.623336,77.094138,8,FIX 3D
558,0.00,1013.25,14.90,0.00,3.79,3.72,8.00,5.00,338.40,28.623336,77.094138,8,FIX 3D
559,0.00,1013.25,15.10,0.00,3.79,3.71,9.30,7.10,353.60,28.623350,77.094188,9,FIX 3D
559,0.00,1013.25,15.10,0.00,3.79,3.71,9.30,7.10,353.60,28.623350,77.094188,9,FIX 3D
560,0.00,1013.25,15.20,0.00,3.79,3.71,8.30,7.50,8.60,28.623279,77.094149,9,FIX 3D
560,0.00,1013.25,15.20,0.00,3.79,3.71,8.30,7.50,8.60,28.623279,77.094149,9,FIX 3D
561,0.00,1013.25,15.20,0.00,3.79,3.71,9.60,8.30,23.70,28.623294,77.094149,8,FIX 3D
561,0.00,1013.25,15.20,0.00,3.79,3.71,9.60,8.30,23.70,28.623294,77.094149,8,FIX 3D
562,0.00,1013.25,15.00,0.00,3.78,3.71,4.60,7.00,38.70,28.623254,77.094207,11,FIX 3D
562,0.00,1013.25,15.00,0.00,3.78,3.71,4.60,7.00,38.70,28.623254,77.094207,11,FIX 3D
563,0.00,1013.25,15.10,0.00,3.78,3.70,0.30,5.40,53.90,28.623351,77.094149,11,FIX 3D
563,0.00,1013.25,15.10,0.00,3.78,3.70,0.30,5.40,53.90,28.623351,77.094149,11,FIX 3D
564,0.00,1013.25,14.80,0.00,3.77,3.70,-2.80,5.10,69.10,28.623448,77.094133,8,FIX 3D
564,0.00,1013.25,14.80,0.00,3.77,3.70,-2.80,5.10,69.10,28.623448,77.094133,8,FIX 3D
565,0.00,1013.25,14.90,0.00,3.77,3.70,-7.60,2.40,84.20,28.623501,77.094226,9,FIX 3D
565,0.00,1013.25,14.90,0.00,3.77,3.70,-7.60,2.40,84.20,28.623501,77.094226,9,FIX 3D
566,0.00,1013.25,14.90,0.00,3.77,3.69,-10.30,-0.40,99.40,28.623596,77.094230,12,FIX 3D
566,0.00,1013.25,14.90,0.00,3.77,3.69,-10.30,-0.40,99.40,28.623596,77.094230,12,FIX 3D
567,0.00,1013.25,14.80,0.00,3.76,3.69,-8.20,-1.90,114.40,28.623635,77.094145,8,FIX 3D
567,0.00,1013.25,14.80,0.00,3.76,3.69,-8.20,-1.90,114.40,28.623635,77.094145,8,FIX 3D
568,0.00,1013.25,15.10,0.00,3.76,3.68,-8.80,-4.20,129.60,28.623733,77.094186,12,FIX 3D
568,0.00,1013.25,15.10,0.00,3.76,3.68,-8.80,-4.20,129.60,28.623733,77.094186,12,FIX 3D
569,0.00,1013.25,15.10,0.00,3.75,3.68,-6.90,-7.50,144.80,28.623701,77.094274,11,FIX 3D
569,0.00,1013.25,15.10,0.00,3.75,3.68,-6.90,-7.50,144.80,28.623701,77.094274,11,FIX 3D
570,0.00,1013.25,14.70,0.00,3.75,3.67,-3.10,-8.30,159.90,28.623691,77.094206,8,FIX 3D
570,0.00,1013.25,14.70,0.00,3.75,3.67,-3.10,-8.30,159.90,28.623691,77.094206,8,FIX 3D
571,0.00,1013.25,14.70,0.00,3.74,3.67,-0.30,-8.10,175.10,28.623664,77.094261,9,FIX 3D
571,0.00,1013.25,14.70,0.00,3.74,3.67,-0.30,-8.10,175.10,28.623664,77.094261,9,FIX 3D
572,0.00,1013.25,15.30,0.00,3.74,3.66,4.20,-6.90,190.20,28.623721,77.094288,11,FIX 3D
572,0.00,1013.25,15.30,0.00,3.74,3.66,4.20,-6.90,190.20,28.623721,77.094288,11,FIX 3D
573,0.00,1013.25,15.10,0.00,3.73,3.66,8.70,-6.60,205.30,28.623627,77.094307,8,FIX 3D
573,0.00,1013.25,15.10,0.00,3.73,3.66,8.70,-6.60,205.30,28.623627,77.094307,8,FIX 3D
574,0.00,1013.25,14.80,0.00,3.73,3.65,7.40,-4.40,220.50,28.623581,77.094327,10,FIX 3D
574,0.00,1013.25,14.80,0.00,3.73,3.65,7.40,-4.40,220.50,28.623581,77.094327,10,FIX 3D
575,0.00,1013.25,14.80,0.00,3.72,3.65,10.80,-3.50,235.70,28.623545,77.094402,11,FIX 3D
575,0.00,1013.25,14.80,0.00,3.72,3.65,10.80,-3.50,235.70,28.623545,77.094402,11,FIX 3D
576,0.00,1013.25,15.00,0.00,3.72,3.65,9.80,0.30,250.90,28.623537,77.094424,11,FIX 3D
576,0.00,1013.25,15.00,0.00,3.72,3.65,9.80,0.30,250.90,28.623537,77.094424,11,FIX 3D
577,0.00,1013.25,14.90,0.00,3.72,3.64,7.20,1.50,266.10,28.623612,77.094467,11,FIX 3D
577,0.00,1013.25,14.90,0.00,3.72,3.64,7.20,1.50,266.10,28.623612,77.094467,11,FIX 3D
578,0.00,1013.25,15.00,0.00,3.71,3.64,1.40,4.90,281.30,28.623515,77.094370,9,FIX 3D
578,0.00,1013.25,15.00,0.00,3.71,3.64,1.40,4.90,281.30,28.623515,77.094370,9,FIX 3D
579,0.00,1013.25,15.10,0.00,3.71,3.63,0.60,5.10,296.30,28.623612,77.094382,11,FIX 3D
579,0.00,1013.25,15.10,0.00,3.71,3.63,0.60,5.10,296.30,28.623612,77.094382,11,FIX 3D
580,0.00,1013.25,14.80,0.00,3.70,3.63,-3.50,6.80,311.60,28.623648,77.094482,10,FIX 3D
580,0.00,1013.25,14.80,0.00,3.70,3.63,-3.50,6.80,311.60,28.623648,77.094482,10,FIX 3D
581,0.00,1013.25,15.10,0.00,3.70,3.63,-6.40,7.10,326.60,28.623633,77.094567,12,FIX 3D
581,0.00,1013.25,15.10,0.00,3.70,3.63,-6.40,7.10,326.60,28.623633,77.094567,12,FIX 3D
582,0.00,1013.25,14.70,0.00,3.70,3.62,-9.60,8.20,341.70,28.623703,77.094538,8,FIX 3D
582,0.00,1013.25,14.70,0.00,3.70,3.62,-9.60,8.20,341.70,28.623703,77.094538,8,FIX 3D
583,0.00,1013.25,15.10,0.00,3.70,3.62,-11.20,6.20,356.90,28.623646,77.094623,10,FIX 3D
583,0.00,1013.25,15.10,0.00,3.70,3.62,-11.20,6.20,356.90,28.623646,77.094623,10,FIX 3D
584,0.00,1013.25,14.70,0.00,3.69,3.62,-10.20,5.50,12.10,28.623602,77.094539,9,FIX 3D
584,0.00,1013.25,14.70,0.00,3.69,3.62,-10.20,5.50,12.10,28.623602,77.094539,9,FIX 3D
585,0.00,1013.25,15.20,0.00,3.69,3.62,-6.10,4.70,27.10,28.623572,77.094638,12,FIX 3D
585,0.00,1013.25,15.20,0.00,3.69,3.62,-6.10,4.70,27.10,28.623572,77.094638,12,FIX 3D
586,0.00,1013.25,15.20,0.00,3.69,3.62,-4.30,1.30,42.30,28.623476,77.094699,12,FIX 3D
586,0.00,1013.25,15.20,0.00,3.69,3.62,-4.30,1.30,42.30,28.623476,77.094699,12,FIX 3D
587,0.00,1013.25,15.10,0.00,3.69,3.62,2.30,-1.20,57.50,28.623529,77.094611,9,FIX 3D
587,0.00,1013.25,15.10,0.00,3.69,3.62,2.30,-1.20,57.50,28.623529,77.094611,9,FIX 3D
588,0.00,1013.25,14.80,0.00,3.69,3.62,6.70,-3.60,72.80,28.623454,77.094597,10,FIX 3D
588,0.00,1013.25,14.80,0.00,3.69,3.62,6.70,-3.60,72.80,28.623454,77.094597,10,FIX 3D
589,0.00,1013.25,15.10,0.00,3.69,3.62,8.50,-4.40,87.90,28.623503,77.094537,10,FIX 3D
589,0.00,1013.25,15.10,0.00,3.69,3.62,8.50,-4.40,87.90,28.623503,77.094537,10,FIX 3D
590,0.00,1013.25,15.20,0.00,3.69,3.62,11.20,-6.20,103.10,28.623432,77.094467,9,FIX 3D
590,0.00,1013.25,15.20,0.00,3.69,3.62,11.20,-6.20,103.10,28.623432,77.094467,9,FIX 3D
591,0.00,1013.25,15.30,0.00,3.69,3.62,10.80,-7.00,118.30,28.623482,77.094520,10,FIX 3D
591,0.00,1013.25,15.30,0.00,3.69,3.62,10.80,-7.00,118.30,28.623482,77.094520,10,FIX 3D
592,0.00,1013.25,14.70,0.00,3.69,3.62,7.60,-7.90,133.40,28.623382,77.094535,8,FIX 3D
592,0.00,1013.25,14.70,0.00,3.69,3.62,7.60,-7.90,133.40,28.623382,77.094535,8,FIX 3D
593,0.00,1013.25,15.10,0.00,3.69,3.62,3.70,-6.80,148.60,28.623357,77.094484,12,FIX 3D
593,0.00,1013.25,15.10,0.00,3.69,3.62,3.70,-6.80,148.60,28.623357,77.094484,12,FIX 3D
594,0.00,1013.25,15.00,0.00,3.70,3.62,1.60,-6.70,163.70,28.623413,77.094574,12,FIX 3D
594,0.00,1013.25,15.00,0.00,3.70,3.62,1.60,-6.70,163.70,28.623413,77.094574,12,FIX 3D
595,0.00,1013.25,15.00,0.00,3.70,3.62,-3.20,-4.20,178.90,28.623394,77.094516,9,FIX 3D
595,0.00,1013.25,15.00,0.00,3.70,3.62,-3.20,-4.20,178.90,28.623394,77.094516,9,FIX 3D
596,0.00,1013.25,14.70,0.00,3.70,3.63,-5.50,-2.10,194.10,28.623373,77.094583,8,FIX 3D
596,0.00,1013.25,14.70,0.00,3.70,3.63,-5.50,-2.10,194.10,28.623373,77.094583,8,FIX 3D
597,0.00,1013.25,14.90,0.00,3.70,3.63,-10.10,0.30,209.20,28.623403,77.094493,11,FIX 3D
597,0.00,1013.25,14.90,0.00,3.70,3.63,-10.10,0.30,209.20,28.623403,77.094493,11,FIX 3D
598,0.00,1013.25,14.90,0.00,3.71,3.63,-10.10,2.60,224.40,28.623481,77.094583,11,FIX 3D
598,0.00,1013.25,14.90,0.00,3.71,3.63,-10.10,2.60,224.40,28.623481,77.094583,11,FIX 3D
599,0.00,1013.25,15.20,0.00,3.71,3.63,-11.00,4.70,239.40,28.623486,77.094644,9,FIX 3D
599,0.00,1013.25,15.20,0.00,3.71,3.63,-11.00,4.70,239.40,28.623486,77.094644,9,FIX 3D
600,0.00,1013.25,14.70,0.00,3.71,3.64,-5.90,6.10,254.60,28.623429,77.094569,11,FIX 3D
600,0.00,1013.25,14.70,0.00,3.71,3.64,-5.90,6.10,254.60,28.623429,77.094569,11,FIX 3D
601,0.00,1013.25,15.10,0.00,3.71,3.64,-4.20,7.20,269.80,28.623528,77.094505,10,FIX 3D
601,0.00,1013.25,15.10,0.00,3.71,3.64,-4.20,7.20,269.80,28.623528,77.094505,10,FIX 3D
602,0.00,1013.25,15.30,0.00,3.72,3.64,-0.50,8.20,284.80,28.623556,77.094491,8,FIX 3D
602,0.00,1013.25,15.30,0.00,3.72,3.64,-0.50,8.20,284.80,28.623556,77.094491,8,FIX 3D
603,0.00,1013.25,15.20,0.00,3.72,3.65,2.60,8.40,299.90,28.623525,77.094589,9,FIX 3D
603,0.00,1013.25,15.20,0.00,3.72,3.65,2.60,8.40,299.90,28.623525,77.094589,9,FIX 3D
604,0.00,1013.25,15.10,0.00,3.72,3.65,7.40,6.40,315.10,28.623609,77.094686,9,FIX 3D
604,0.00,1013.25,15.10,0.00,3.72,3.65,7.40,6.40,315.10,28.623609,77.094686,9,FIX 3D
605,0.00,1013.25,14.90,0.00,3.73,3.65,7.20,4.90,330.10,28.623702,77.094638,12,FIX 3D
605,0.00,1013.25,14.90,0.00,3.73,3.65,7.20,4.90,330.10,28.623702,77.094638,12,FIX 3D
606,0.00,1013.25,15.10,0.00,3.73,3.66,9.70,2.90,345.30,28.623638,77.094555,11,FIX 3D
606,0.00,1013.25,15.10,0.00,3.73,3.66,9.70,2.90,345.30,28.623638,77.094555,11,FIX 3D
607,0.00,1013.25,15.20,0.00,3.73,3.66,9.70,0.50,0.50,28.623694,77.094457,12,FIX 3D
607,0.00,1013.25,15.20,0.00,3.73,3.66,9.70,0.50,0.50,28.623694,77.094457,12,FIX 3D
608,0.00,1013.25,14.80,0.00,3.74,3.66,5.90,-2.50,15.70,28.623705,77.094447,9,FIX 3D
608,0.00,1013.25,14.80,0.00,3.74,3.66,5.90,-2.50,15.70,28.623705,77.094447,9,FIX 3D
609,0.00,1013.25,14.90,0.00,3.74,3.66,5.50,-4.30,30.90,28.623736,77.094522,8,FIX 3D
609,0.00,1013.25,14.90,0.00,3.74,3.66,5.50,-4.30,30.90,28.623736,77.094522,8,FIX 3D
610,0.00,1013.25,14.70,0.00,3.74,3.67,-0.80,-5.70,46.10,28.623720,77.094441,8,FIX 3D
610,0.00,1013.25,14.70,0.00,3.74,3.67,-0.80,-5.70,46.10,28.623720,77.094441,8,FIX 3D
611,0.00,1013.25,14.80,0.00,3.74,3.67,-3.70,-7.50,61.20,28.623674,77.094440,10,FIX 3D
611,0.00,1013.25,14.80,0.00,3.74,3.67,-3.70,-7.50,61.20,28.623674,77.094440,10,FIX 3D
612,0.00,1013.25,14.80,0.00,3.74,3.67,-9.00,-7.50,76.30,28.623669,77.094482,10,FIX 3D
612,0.00,1013.25,14.80,0.00,3.74,3.67,-9.00,-7.50,76.30,28.623669,77.094482,10,FIX 3D
613,0.00,1013.25,15.00,0.00,3.75,3.67,-8.40,-7.10,91.60,28.623679,77.094396,10,FIX 3D
613,0.00,1013.25,15.00,0.00,3.75,3.67,-8.40,-7.10,91.60,28.623679,77.094396,10,FIX 3D
614,0.00,1013.25,14.80,0.00,3.75,3.67,-11.80,-6.50,106.80,28.623712,77.094473,8,FIX 3D
614,0.00,1013.25,14.80,0.00,3.75,3.67,-11.80,-6.50,106.80,28.623712,77.094473,8,FIX 3D
615,0.00,1013.25,15.10,0.00,3.75,3.67,-10.70,-5.60,121.90,28.623716,77.094420,9,FIX 3D
615,0.00,1013.25,15.10,0.00,3.75,3.67,-10.70,-5.60,121.90,28.623716,77.094420,9,FIX 3D
616,0.00,1013.25,14.80,0.00,3.75,3.67,-6.80,-3.20,137.00,28.623733,77.094471,11,FIX 3D
616,0.00,1013.25,14.80,0.00,3.75,3.67,-6.80,-3.20,137.00,28.623733,77.094471,11,FIX 3D
617,0.00,1013.25,15.10,0.00,3.75,3.67,-3.80,-1.20,152.20,28.623684,77.094451,12,FIX 3D
617,0.00,1013.25,15.10,0.00,3.75,3.67,-3.80,-1.20,152.20,28.623684,77.094451,12,FIX 3D
618,0.00,1013.25,14.90,0.00,3.75,3.67,1.60,0.60,167.30,28.623757,77.094508,12,FIX 3D
618,0.00,1013.25,14.90,0.00,3.75,3.67,1.60,0.60,167.30,28.623757,77.094508,12,FIX 3D
619,0.00,1013.25,15.20,0.00,3.74,3.67,4.50,2.20,182.30,28.623715,77.094579,9,FIX 3D
619,0.00,1013.25,15.20,0.00,3.74,3.67,4.50,2.20,182.30,28.623715,77.094579,9,FIX 3D
620,0.00,1013.25,15.20,0.00,3.74,3.67,8.80,5.60,197.30,28.623701,77.094492,9,FIX 3D
620,0.00,1013.25,15.20,0.00,3.74,3.67,8.80,5.60,197.30,28.623701,77.094492,9,FIX 3D
621,0.00,1013.25,15.20,0.00,3.74,3.67,8.00,6.00,212.50,28.623680,77.094499,10,FIX 3D
621,0.00,1013.25,15.20,0.00,3.74,3.67,8.00,6.00,212.50,28.623680,77.094499,10,FIX 3D
622,0.00,1013.25,15.00,0.00,3.74,3.66,8.10,7.10,227.50,28.623696,77.094498,9,FIX 3D
622,0.00,1013.25,15.00,0.00,3.74,3.66,8.10,7.10,227.50,28.623696,77.094498,9,FIX 3D
623,0.00,1013.25,15.00,0.00,3.74,3.66,7.90,7.70,242.60,28.623715,77.094577,8,FIX 3D
623,0.00,1013.25,15.00,0.00,3.74,3.66,7.90,7.70,242.60,28.623715,77.094577,8,FIX 3D
624,0.00,1013.25,14.80,0.00,3.73,3.66,7.10,7.40,257.80,28.623812,77.094585,11,FIX 3D
624,0.00,1013.25,14.80,0.00,3.73,3.66,7.10,7.40,257.80,28.623812,77.094585,11,FIX 3D
625,0.00,1013.25,14.70,0.00,3.73,3.66,1.10,7.10,272.90,28.623850,77.094508,12,FIX 3D
625,0.00,1013.25,14.70,0.00,3.73,3.66,1.10,7.10,272.90,28.623850,77.094508,12,FIX 3D
626,0.00,1013.25,14.80,0.00,3.73,3.65,-2.20,5.00,288.10,28.623904,77.094464,8,FIX 3D
626,0.00,1013.25,14.80,0.00,3.73,3.65,-2.20,5.00,288.10,28.623904,77.094464,8,FIX 3D
627,0.00,1013.25,14.80,0.00,3.72,3.65,-4.90,3.30,303.10,28.623858,77.094474,9,FIX 3D
627,0.00,1013.25,14.80,0.00,3.72,3.65,-4.90,3.30,303.10,28.623858,77.094474,9,FIX 3D
628,0.00,1013.25,15.10,0.00,3.72,3.64,-8.00,0.90,318.30,28.623789,77.094382,10,FIX 3D
628,0.00,1013.25,15.10,0.00,3.72,3.64,-8.00,0.90,318.30,28.623789,77.094382,10,FIX 3D
629,0.00,1013.25,14.80,0.00,3.71,3.64,-8.60,-1.70,333.50,28.623713,77.094413,11,FIX 3D
629,0.00,1013.25,14.80,0.00,3.71,3.64,-8.60,-1.70,333.50,28.623713,77.094413,11,FIX 3D
